127.0.0.1 - - [08/Jun/2019:06:40:24 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:42:26 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:44:26 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:46:27 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:47:28 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:47:38 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43622 "http://nuru.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:47:57 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:48:55 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:49:40 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php?theme=twentynineteen" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:49:43 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:49:46 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43622 "http://nuru.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:49:47 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:50:48 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:51:01 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43622 "http://nuru.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:51:02 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:52:02 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:53:02 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:54:02 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:56:03 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:56:18 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43622 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:56:18 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:56:27 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php?theme=twentynineteen" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:56:33 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43622 "http://nuru.local/wp-admin/themes.php?theme=twentynineteen" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:56:34 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:57:34 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:57:41 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43622 "http://nuru.local/wp-admin/themes.php?theme=twentynineteen" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:57:42 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:58:05 +0000] "GET / HTTP/1.0" 200 17937 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:58:07 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:06:58:43 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:00:44 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:02:45 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:04:46 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:05:42 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 44216 "http://nuru.local/wp-admin/themes.php?theme=twentynineteen" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:05:44 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:06:44 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:08:44 +0000] "POST /wp-cron.php?doing_wp_cron=1559977724.3757069110870361328125 HTTP/1.0" 200 0 "http://nuru.local/wp-cron.php?doing_wp_cron=1559977724.3757069110870361328125" "WordPress/5.2.1; http://nuru.local"
127.0.0.1 - - [08/Jun/2019:07:08:44 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:09:44 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:11:31 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:12:31 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:14:31 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:15:32 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:17:33 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:19:24 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:19:32 +0000] "GET / HTTP/1.0" 200 17937 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:19:38 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:20:23 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:21:00 +0000] "GET /wp-admin/theme-install.php HTTP/1.0" 200 40857 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:21:14 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:21:16 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 24017 "http://nuru.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:21:29 +0000] "GET /wp-admin/themes.php?action=activate&_wpnonce=61012d5d56&stylesheet=twentynineteen HTTP/1.0" 302 0 "http://nuru.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:21:31 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 44355 "http://nuru.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:21:33 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:21:41 +0000] "GET / HTTP/1.0" 200 17937 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:21:45 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:21:57 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php?search=twenty%20n" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:21:57 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php?search=twenty%20nineteen" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:22:21 +0000] "GET / HTTP/1.0" 200 17937 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:22:21 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:22:33 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php?theme=twentynineteen" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:22:33 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php?theme=twentynineteen" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:22:53 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php?search=twenty%20nineteen" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:22:59 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:23:10 +0000] "GET /wp-admin/theme-install.php HTTP/1.0" 200 40857 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:23:11 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:23:12 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 24017 "http://nuru.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:23:28 +0000] "GET /wp-admin/themes.php?action=activate&_wpnonce=61012d5d56&stylesheet=twentynineteen HTTP/1.0" 302 0 "http://nuru.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:23:32 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 44355 "http://nuru.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:23:34 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:23:41 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 44216 "http://nuru.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:23:42 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:24:43 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:25:43 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:27:37 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:28:32 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:30:32 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:32:10 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:32:17 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 44216 "http://nuru.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:32:24 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:33:23 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:35:21 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:36:30 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:36:33 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45509 "http://nuru.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:36:34 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:37:35 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:38:30 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=twentynineteen-child&_wpnonce=913a6e562e HTTP/1.0" 302 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:38:31 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 45521 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [08/Jun/2019:07:38:31 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://nuru.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
